job_title,job_id,company,industry,location,experience,education,salary,salary_min,salary_max,salary_avg,salary_note,tags,update_date,source_url
資深資料工程師 Senior Data Engineer,8ryui,秀曜匯智股份有限公司,數位內容產業,台北市南港區,5年以上,大學,待遇面議,,,,無薪資資訊,"團體保險, 健康檢查",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
AI研發工程師,8s7ct,線上探索科技股份有限公司,電腦軟體服務業,台北市大同區,3年以上,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 優於勞基法特休, 不扣薪病/事假, 生日假",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
SQL 資料庫工程師,6ndss,奧米科技有限公司,電腦軟體服務業,台北市中正區,2年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 部門聚餐",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
資料工程師,79ccc,松凌科技股份有限公司,電腦軟體服務業,台北市中正區,經歷不拘,專科,"月薪40,000元以上",40000.0,,40000.0,最低保證薪資,"距捷運西門站約390公尺, 年終獎金, 津貼/補助, 員工旅遊, 免費下午茶",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
Sr. Analytics Engineer,8r80w,Tomofun_友愉股份有限公司,電腦系統整合服務業,台北市松山區,3年以上,大學,待遇面議,,,,無薪資資訊,"外商公司, 遠端工作, 距捷運松山機場站約320公尺, 年終獎金, 節日獎金/禮品",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
資料收集應用開發工程師(Web dotnet core)_3625,80c9b,技鋼科技股份有限公司_技嘉集團,電腦及其週邊設備製造業,新北市新店區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運七張站約330公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=11
資訊中心工程師,8uhba,先發電光股份有限公司,其他電子零組件相關業,苗栗縣竹南鎮,經歷不拘,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 不扣薪病/事假",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
LLM Algorithm Applications Engineer,8qo7q,威旭資訊股份有限公司,電腦軟體服務業,台北市中正區,3年以上,碩士,待遇面議,,,,無薪資資訊,"距捷運善導寺站約200公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
AI數據應用工程師(非內勤),8bqr9,聯策科技股份有限公司,其他半導體相關業,桃園市桃園區,1年以上,專科,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
(1)系統管理工程師/ 助理工程師,5yica,台灣表面黏著科技股份有限公司,消費性電子產品製造業,桃園市桃園區,經歷不拘,專科,"月薪33,000~50,000元",33000.0,50000.0,41500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
資訊管理師,8evnz,友聯車材製造股份有限公司,汽車及其零件製造業,苗栗縣三義鄉,經歷不拘,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 員工宿舍",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
<Billing>Data Engineer,8muvr,伊雲谷數位科技股份有限公司,網際網路相關業,新北市三重區,1年以上,大學,待遇面議,,,,無薪資資訊,"距捷運三和國中站約120公尺, 節日獎金/禮品, 津貼/補助, 彈性上下班, 免費下午茶",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
技術工程類 - 軟體設計工程師 - 系統/資料庫管理【高雄】,7nysp,日月光半導體製造股份有限公司,半導體製造業,高雄市楠梓區,經歷不拘,大學,"月薪35,000~60,000元",35000.0,60000.0,47500.0,,"上市上櫃, 距捷運楠梓科技園區站約190公尺, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
MIS程式設計師,77tg4,天義企業股份有限公司,藥品／化妝品及清潔用品零售業,台北市大安區,3年以上,專科,"月薪40,000~60,000元",40000.0,60000.0,50000.0,,"距捷運忠孝復興站約150公尺, 節日獎金/禮品, 津貼/補助, 家庭日, 員工旅遊",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
資深後端工程師,86d4p,雲想科技股份有限公司,電腦系統整合服務業,台中市西屯區,5年以上,大學,"月薪50,000~70,000元",50000.0,70000.0,60000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班, 員工旅遊",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
製造資料工程師（Manufacturing Data Engineer）,8pzvq,創控科技股份有限公司,精密儀器相關製造業,新北市中和區,5年以上,大學,待遇面議,,,,無薪資資訊,"距捷運中原站約250公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
元大證券-資訊系統管理部-高頻交易系統工程師,884oz,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),金融控股業,台北市松山區,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 節日獎金/禮品, 津貼/補助, 員工優惠, 社團活動",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
數據工程師,8mx31,恆昌科技有限公司,電腦軟體服務業,台中市西屯區,2年以上,專科,"月薪45,000~70,000元",45000.0,70000.0,57500.0,,"遠端工作, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
助理工程師（半導體事業部）,8rhtq,泰笙機械軸承有限公司,其他機械製造修配業,新竹市,經歷不拘,高中以下,"月薪32,000元以上",32000.0,,32000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 團體保險",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
初級電力工程師 (資料中心基礎設施團隊)【需外勤】,8tftm,寬普數位科技股份有限公司,網際網路相關業,台北市大安區,1年以上,高中,"月薪40,000~45,000元",40000.0,45000.0,42500.0,,"距捷運忠孝新生站約380公尺, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
BPM(高級)工程師,7gtph,東碩資訊股份有限公司,電腦及其週邊設備製造業,新北市新店區,1年以上,專科,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/16,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=16
